strat_id,psu_id,YEAR,ST,CNTY,INTSITE,MODE_FX,AREA_X,PARTY,WAVE,kod,month,TIME,DIST,ART_REEF,wp_int
2020022815weS:8AM-8PM,2020128151579620200217,2020,28,47.0,4443.0,5,5,5.0,1,we,2,1544.0,8.0,,1.5650685679
2020022815weS:8AM-8PM,2020128151579620200217,2020,28,47.0,4443.0,5,5,5.0,1,we,2,1548.0,8.0,,1.5650685679
2020022815wdS:8AM-8PM,2020128151579820200211,2020,28,47.0,4254.0,5,5,2.0,1,wd,2,1355.0,8.0,,28.143947798
2020022815wdS:8AM-8PM,2020128151579820200211,2020,28,47.0,4254.0,5,5,2.0,1,wd,2,1357.0,8.0,,28.143947798
2020012815weS:8AM-8PM,2020128151580520200118,2020,28,47.0,4443.0,5,5,5.0,1,we,1,1445.0,8.0,,2.9495387839
2020012815weS:8AM-8PM,2020128151580520200118,2020,28,47.0,4443.0,5,5,5.0,1,we,1,1447.0,8.0,,2.9495387839
2020012815weS:8AM-8PM,2020128151580520200118,2020,28,47.0,4443.0,5,5,5.0,1,we,1,1449.0,8.0,,2.9495387839
2020012815weS:8AM-8PM,2020128151580520200118,2020,28,47.0,4443.0,5,5,5.0,1,we,1,1451.0,8.0,,2.9495387839
2020012815weS:8AM-8PM,2020128151580520200118,2020,28,47.0,4443.0,5,5,5.0,1,we,1,1453.0,8.0,,2.9495387839
2020022815weS:8AM-8PM,2020128151582420200228,2020,28,47.0,4443.0,5,5,2.0,1,we,2,1344.0,8.0,,3.3855866056
2020022815weS:8AM-8PM,2020128151582420200228,2020,28,47.0,4443.0,5,5,2.0,1,we,2,1346.0,8.0,,3.3855866056
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,2,3.0,1,we,2,1517.0,2.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,2,3.0,1,we,2,1519.0,2.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,2,3.0,1,we,2,1521.0,2.0,,1010.8651053
2020022817wdS:8AM-8PM,2020128171523620200204,2020,28,59.0,4318.0,7,5,3.0,1,wd,2,1810.0,8.0,,11811.928118
2020022817wdS:8AM-8PM,2020128171523620200204,2020,28,59.0,4318.0,7,5,3.0,1,wd,2,1815.0,8.0,,11811.928118
2020022817wdS:8AM-8PM,2020128171523620200204,2020,28,59.0,4318.0,7,5,3.0,1,wd,2,1820.0,8.0,,11811.928118
2020022817weS:8AM-8PM,2020128171523620200223,2020,28,59.0,33.0,7,5,1.0,1,we,2,1615.0,8.0,,4815.7235089
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,5,2.0,1,we,2,1505.0,8.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,5,2.0,1,we,2,1507.0,8.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,5,2.0,1,we,2,1605.0,8.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,5,2.0,1,we,2,1607.0,8.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171570620200215,2020,28,59.0,112.0,7,5,1.0,1,we,2,1621.0,8.0,,1010.8651053
2020022817weS:8AM-8PM,2020128171575920200202,2020,28,47.0,51.0,7,5,1.0,1,we,2,1505.0,8.0,,1225.6818335
2020022817weS:8AM-8PM,2020128171575920200202,2020,28,47.0,51.0,7,5,4.0,1,we,2,1517.0,8.0,,1225.6818335
2020022817weS:8AM-8PM,2020128171575920200202,2020,28,47.0,51.0,7,5,4.0,1,we,2,1519.0,8.0,,1225.6818335
2020022817weS:8AM-8PM,2020128171575920200202,2020,28,47.0,51.0,7,5,4.0,1,we,2,1520.0,8.0,,1225.6818335
2020022817weS:8AM-8PM,2020128171575920200202,2020,28,47.0,51.0,7,5,4.0,1,we,2,1522.0,8.0,,1225.6818335
2020012817weS:8AM-8PM,2020128171579520200124,2020,28,59.0,91.0,7,5,2.0,1,we,1,1253.0,8.0,,2315.4990182
2020012817weS:8AM-8PM,2020128171579520200124,2020,28,59.0,91.0,7,5,2.0,1,we,1,1257.0,8.0,,2315.4990182
2020012817weS:8AM-8PM,2020128171579520200124,2020,28,59.0,4318.0,7,5,1.0,1,we,1,1431.0,8.0,,1380.1892288
2020022817weS:8AM-8PM,2020128171579620200217,2020,28,47.0,4443.0,7,5,2.0,1,we,2,1338.0,8.0,,155.19264923
2020022817weS:8AM-8PM,2020128171579620200217,2020,28,47.0,4443.0,7,5,2.0,1,we,2,1340.0,8.0,,155.19264923
2020022817weS:8AM-8PM,2020128171579620200217,2020,28,47.0,4443.0,7,5,2.0,1,we,2,1343.0,8.0,,155.19264923
2020022817weS:8AM-8PM,2020128171579620200217,2020,28,47.0,4443.0,7,5,2.0,1,we,2,1345.0,8.0,,155.19264923
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,4383.0,7,5,2.0,1,we,2,1153.0,8.0,,816.82417431
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,4383.0,7,5,2.0,1,we,2,1155.0,8.0,,816.82417431
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,1.0,1,we,2,1455.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,1.0,1,we,2,1510.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,4.0,1,we,2,1520.0,8.0,,1659.8748799
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,4.0,1,we,2,1522.0,8.0,,1659.8748799
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,2.0,1,we,2,1530.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,2.0,1,we,2,1532.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,3.0,1,we,2,1545.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,3.0,1,we,2,1547.0,8.0,,829.93743994
2020022817weS:8AM-8PM,2020128171579820200202,2020,28,59.0,112.0,7,5,3.0,1,we,2,1549.0,8.0,,829.93743994
2020022817wdS:8AM-8PM,2020128171579820200212,2020,28,59.0,112.0,7,5,1.0,1,wd,2,1210.0,8.0,,3374.8238479
2020022817wdS:8AM-8PM,2020128171579820200212,2020,28,59.0,4383.0,7,5,2.0,1,wd,2,1615.0,8.0,,3107.4829123
2020022817wdS:8AM-8PM,2020128171579820200212,2020,28,59.0,4383.0,7,5,2.0,1,wd,2,1617.0,8.0,,3107.4829123
2020012817wdS:8AM-8PM,2020128171580520200107,2020,28,47.0,51.0,7,5,1.0,1,wd,1,1230.0,8.0,,1795.4313985
2020012817wdS:8AM-8PM,2020128171580520200107,2020,28,47.0,48.0,7,5,1.0,1,wd,1,1419.0,8.0,,831.84339182
2020012817wdS:8AM-8PM,2020128171580520200107,2020,28,47.0,48.0,7,5,1.0,1,wd,1,1425.0,8.0,,831.84339182
2020012817weS:8AM-8PM,2020128171580520200118,2020,28,47.0,4443.0,7,5,1.0,1,we,1,1514.0,8.0,,131.74459628
2020022817wdS:8AM-8PM,2020128171580920200218,2020,28,59.0,91.0,7,5,1.0,1,wd,2,1258.0,8.0,,7329.3633805
2020022817wdS:8AM-8PM,2020128171580920200218,2020,28,59.0,91.0,7,5,1.0,1,wd,2,1350.0,8.0,,7329.3633805
2020012817wdS:8AM-8PM,2020128171582420200128,2020,28,59.0,90.0,7,5,1.0,1,wd,1,1622.0,8.0,,2178.2313114
2020012817wdS:8AM-8PM,2020128171582420200128,2020,28,59.0,1528.0,7,5,1.0,1,wd,1,1737.0,8.0,,14777.693619
2020012817wdS:8AM-8PM,2020128171582420200128,2020,28,59.0,1528.0,7,5,2.0,1,wd,1,1925.0,8.0,,14777.693619
2020012817wdS:8AM-8PM,2020128171582420200128,2020,28,59.0,1528.0,7,5,2.0,1,wd,1,1927.0,8.0,,14777.693619
2020022817weS:8AM-8PM,2020128171582420200209,2020,28,59.0,1528.0,7,5,1.0,1,we,2,905.0,8.0,,12643.137874
2020022817weS:8AM-8PM,2020128171582420200209,2020,28,59.0,1528.0,7,5,1.0,1,we,2,916.0,8.0,,12643.137874
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,1,2.0,2,we,3,1132.0,1.0,,26.864293245
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,1,2.0,2,we,3,1133.0,1.0,,26.864293245
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1101.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1102.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1103.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1104.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1114.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1115.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1116.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,4.0,2,we,4,1117.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,2.0,2,we,4,1221.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,1,2.0,2,we,4,1222.0,1.0,,23.536909784
202004115weS:8AM-8PM,202021151524920190405,2020,1,97.0,28.0,5,1,4.0,2,we,4,1506.0,1.0,,36.99255636
202004115wdS:8AM-8PM,202021151545320180416,2020,1,3.0,116.0,5,1,4.0,2,wd,4,1227.0,1.0,,534.64368305
202004115weS:8AM-8PM,202021151545320190426,2020,1,3.0,5.0,5,1,3.0,2,we,4,1111.0,1.0,,7.2127173276
202004115weS:8AM-8PM,202021151545320190426,2020,1,3.0,5.0,5,1,3.0,2,we,4,1112.0,1.0,,7.2127173276
202004115weS:8AM-8PM,202021151545320190426,2020,1,3.0,5.0,5,1,3.0,2,we,4,1113.0,1.0,,7.2127173276
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,4.0,2,we,4,1110.0,1.0,,13.845280993
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,4.0,2,we,4,1111.0,1.0,,13.845280993
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,4.0,2,we,4,1112.0,1.0,,13.845280993
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1117.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1118.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1119.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1120.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1227.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1228.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1229.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,1,6.0,2,we,4,1230.0,1.0,,15.575941117
202004115weS:8AM-8PM,202021151545320200403,2020,1,3.0,56.0,5,1,2.0,2,we,4,1337.0,1.0,,17.268304443
202004115weS:8AM-8PM,202021151545320200403,2020,1,3.0,56.0,5,1,2.0,2,we,4,1338.0,1.0,,17.268304443
202004115wdS:8AM-8PM,202021151573420190430,2020,1,97.0,40.0,5,1,2.0,2,wd,4,1518.0,1.0,,158.96285264
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,1,4.0,2,we,4,1242.0,1.0,,6.9572026691
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,1,4.0,2,we,4,1251.0,1.0,,6.9572026691
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,1,4.0,2,we,4,1300.0,1.0,,6.9572026691
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,1,4.0,2,we,4,1311.0,1.0,,6.9572026691
202004115weS:8AM-8PM,202021151579720190421,2020,1,3.0,4381.0,5,1,2.0,2,we,4,1125.0,1.0,,3.2290895425
202004115weS:8AM-8PM,202021151579720190421,2020,1,3.0,4381.0,5,1,2.0,2,we,4,1126.0,1.0,,3.2290895425
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,3.0,2,we,3,1105.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,3.0,2,we,3,1106.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,3.0,2,we,3,1107.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,4.0,2,we,3,1150.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,4.0,2,we,3,1151.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,4.0,2,we,3,1152.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,4.0,2,we,3,1153.0,2.0,,11.446850222
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1244.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1245.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1246.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1247.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1248.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,9.0,2,we,3,1249.0,2.0,,17.170275333
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,2.0,2,we,3,1445.0,2.0,,6.7196110362
202003115weS:8AM-8PM,202021151503220190322,2020,1,3.0,116.0,5,2,2.0,2,we,3,1446.0,2.0,,6.7196110362
202004115wdS:8AM-8PM,202021151503220190425,2020,1,3.0,4381.0,5,2,1.0,2,wd,4,1521.0,2.0,,4.0982848138
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,6.0,2,we,4,1241.0,2.0,,30.087165726
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,6.0,2,we,4,1242.0,2.0,,30.087165726
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1301.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1302.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1303.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1304.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1305.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,8.0,2,we,4,1306.0,2.0,,13.372073656
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1350.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1351.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1352.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1353.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1354.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,14.0,2,we,4,1355.0,2.0,,23.401128898
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,2,3.0,2,we,4,1356.0,2.0,,30.087165726
202004115weS:8AM-8PM,202021151509820180407,2020,1,3.0,1474.0,5,2,10.0,2,we,4,1650.0,2.0,,18.05670777
202004115weS:8AM-8PM,202021151509820180407,2020,1,3.0,1474.0,5,2,10.0,2,we,4,1637.0,2.0,,18.05670777
202004115weS:8AM-8PM,202021151509820180407,2020,1,3.0,1474.0,5,2,10.0,2,we,4,1657.0,2.0,,18.05670777
202004115weS:8AM-8PM,202021151509820180407,2020,1,3.0,1474.0,5,2,10.0,2,we,4,1700.0,2.0,,18.05670777
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1812.0,2.0,,43.897005913
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1813.0,2.0,,43.897005913
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1814.0,2.0,,43.897005913
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1815.0,2.0,,43.897005913
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1816.0,2.0,,43.897005913
202003115weS:8AM-8PM,202021151545320190329,2020,1,3.0,1229.0,5,2,6.0,2,we,3,1817.0,2.0,,43.897005913
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,2,5.0,2,we,4,1503.0,2.0,,8.0748695023
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,2,5.0,2,we,4,1504.0,2.0,,8.0748695023
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,2,5.0,2,we,4,1505.0,2.0,,8.0748695023
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,2,5.0,2,we,4,1506.0,2.0,,8.0748695023
202004115weS:8AM-8PM,202021151545320190427,2020,1,3.0,1229.0,5,2,5.0,2,we,4,1507.0,2.0,,8.0748695023
202004115weS:8AM-8PM,202021151561720180428,2020,1,97.0,40.0,5,2,10.0,2,we,4,1646.0,2.0,,38.509897739
202004115weS:8AM-8PM,202021151575120180401,2020,1,3.0,1474.0,5,2,3.0,2,we,4,1205.0,2.0,,9.8487868507
202004115weS:8AM-8PM,202021151575120180401,2020,1,3.0,1474.0,5,2,3.0,2,we,4,1216.0,2.0,,9.8487868507
202004115weS:8AM-8PM,202021151575120180401,2020,1,3.0,1474.0,5,2,3.0,2,we,4,1224.0,2.0,,9.8487868507
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1348.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1355.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1406.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1411.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1415.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1421.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1428.0,2.0,,2.9644575493
202004115weS:8AM-8PM,202021151575120180429,2020,1,3.0,116.0,5,2,8.0,2,we,4,1440.0,2.0,,2.9644575493
202003115wdS:8AM-8PM,202021151501720180328,2020,1,3.0,1686.0,5,5,1.0,2,wd,3,1155.0,8.0,,1.3447935445
202003115wdS:8AM-8PM,202021151501720180328,2020,1,3.0,1686.0,5,5,1.0,2,wd,3,1330.0,8.0,,1.3447935445
202003115wdS:8AM-8PM,202021151503220190320,2020,1,3.0,1686.0,5,5,2.0,2,wd,3,1120.0,8.0,,6.1881972566
202003115wdS:8AM-8PM,202021151503220190320,2020,1,3.0,1686.0,5,5,2.0,2,wd,3,1121.0,8.0,,6.1881972566
202003115wdS:8AM-8PM,202021151503220190320,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1129.0,8.0,,6.1881972566
202003115wdS:8AM-8PM,202021151503220190320,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1130.0,8.0,,6.1881972566
202003115wdS:8AM-8PM,202021151503220190320,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1131.0,8.0,,6.1881972566
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,4.0,2,wd,3,1230.0,8.0,,27.056087239
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,3.0,2,wd,3,1241.0,8.0,,8.0544459949
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,3.0,2,wd,3,1242.0,8.0,,8.0544459949
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,3.0,2,wd,3,1243.0,8.0,,8.0544459949
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,6.0,2,wd,3,1606.0,8.0,,9.3089240782
202003115wdS:8AM-8PM,202021151503220190328,2020,1,3.0,5.0,5,5,6.0,2,wd,3,1607.0,8.0,,9.3089240782
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,5,4.0,2,we,4,1130.0,8.0,,38.722965882
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,5,2.0,2,we,4,1158.0,8.0,,9.6807414706
202004115weS:8AM-8PM,202021151503220190427,2020,1,3.0,116.0,5,5,2.0,2,we,4,1159.0,8.0,,9.6807414706
202004115weS:8AM-8PM,202021151508020180422,2020,1,3.0,116.0,5,5,2.0,2,we,4,1132.0,8.0,,2.8599415151
202004115weS:8AM-8PM,202021151508020180422,2020,1,3.0,116.0,5,5,2.0,2,we,4,1134.0,8.0,,2.8599415151
202004115weS:8AM-8PM,202021151508020180422,2020,1,3.0,116.0,5,5,6.0,2,we,4,1158.0,8.0,,8.5798245452
202004115weS:8AM-8PM,202021151508020180422,2020,1,3.0,116.0,5,5,6.0,2,we,4,1204.0,8.0,,8.5798245452
202003115wdS:8AM-8PM,202021151545320180322,2020,1,3.0,1686.0,5,5,2.0,2,wd,3,1111.0,8.0,,0.6938816782
202003115wdS:8AM-8PM,202021151545320180322,2020,1,3.0,1686.0,5,5,2.0,2,wd,3,1112.0,8.0,,0.6938816782
202003115wdS:8AM-8PM,202021151545320180322,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1127.0,8.0,,0.6938816782
202003115wdS:8AM-8PM,202021151545320180322,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1128.0,8.0,,0.6938816782
202003115wdS:8AM-8PM,202021151545320180322,2020,1,3.0,1686.0,5,5,3.0,2,wd,3,1129.0,8.0,,0.6938816782
202004115wdS:8AM-8PM,202021151545320180416,2020,1,3.0,116.0,5,5,2.0,2,wd,4,1537.0,8.0,,54.974796202
202004115wdS:8AM-8PM,202021151545320180416,2020,1,3.0,116.0,5,5,2.0,2,wd,4,1538.0,8.0,,54.974796202
202003115wdS:8AM-8PM,202021151545320190327,2020,1,3.0,4381.0,5,5,5.0,2,wd,3,1407.0,8.0,,3.0389916648
202003115wdS:8AM-8PM,202021151545320190327,2020,1,3.0,4381.0,5,5,5.0,2,wd,3,1408.0,8.0,,3.0389916648
202003115wdS:8AM-8PM,202021151545320190327,2020,1,3.0,4381.0,5,5,5.0,2,wd,3,1409.0,8.0,,3.0389916648
202003115wdS:8AM-8PM,202021151545320190327,2020,1,3.0,4381.0,5,5,5.0,2,wd,3,1410.0,8.0,,3.0389916648
202003115wdS:8AM-8PM,202021151545320190327,2020,1,3.0,4381.0,5,5,5.0,2,wd,3,1411.0,8.0,,3.0389916648
202004115wdS:8AM-8PM,202021151545320190403,2020,1,3.0,1686.0,5,5,4.0,2,wd,4,1233.0,8.0,,23.949449743
202004115wdS:8AM-8PM,202021151545320190403,2020,1,3.0,1686.0,5,5,4.0,2,wd,4,1234.0,8.0,,23.949449743
202004115wdS:8AM-8PM,202021151545320190403,2020,1,3.0,1686.0,5,5,4.0,2,wd,4,1235.0,8.0,,23.949449743
202004115wdS:8AM-8PM,202021151545320190403,2020,1,3.0,1686.0,5,5,4.0,2,wd,4,1236.0,8.0,,23.949449743
202004115wdS:8AM-8PM,202021151545320190430,2020,1,3.0,1686.0,5,5,3.0,2,wd,4,1128.0,8.0,,12.546306301
202004115wdS:8AM-8PM,202021151545320190430,2020,1,3.0,1686.0,5,5,3.0,2,wd,4,1129.0,8.0,,12.546306301
202004115wdS:8AM-8PM,202021151545320190430,2020,1,3.0,1686.0,5,5,3.0,2,wd,4,1130.0,8.0,,12.546306301
202003115wdS:8AM-8PM,202021151545320200311,2020,1,3.0,4381.0,5,5,3.0,2,wd,3,1349.0,8.0,,2.5564847279
202003115wdS:8AM-8PM,202021151545320200311,2020,1,3.0,4381.0,5,5,3.0,2,wd,3,1350.0,8.0,,2.5564847279
202003115wdS:8AM-8PM,202021151545320200311,2020,1,3.0,4381.0,5,5,3.0,2,wd,3,1351.0,8.0,,2.5564847279
202003115wdS:8AM-8PM,202021151545320200312,2020,1,3.0,1256.0,5,5,5.0,2,wd,3,1157.0,8.0,,158.87686007
202003115wdS:8AM-8PM,202021151545320200312,2020,1,3.0,1256.0,5,5,5.0,2,wd,3,1158.0,8.0,,158.87686007
202003115wdS:8AM-8PM,202021151545320200312,2020,1,3.0,1256.0,5,5,5.0,2,wd,3,1159.0,8.0,,158.87686007
202003115wdS:8AM-8PM,202021151545320200312,2020,1,3.0,1256.0,5,5,5.0,2,wd,3,1200.0,8.0,,158.87686007
202003115wdS:8AM-8PM,202021151545320200312,2020,1,3.0,1256.0,5,5,5.0,2,wd,3,1201.0,8.0,,158.87686007
202004115wdS:8AM-8PM,202021151573420190430,2020,1,97.0,40.0,5,5,2.0,2,wd,4,1124.0,8.0,,65.381492047
202004115wdS:8AM-8PM,202021151573420190430,2020,1,97.0,40.0,5,5,2.0,2,wd,4,1125.0,8.0,,65.381492047
202003115weS:8AM-8PM,202021151576320180317,2020,1,3.0,1229.0,5,5,4.0,2,we,3,1100.0,8.0,,10.25562392
202003115weS:8AM-8PM,202021151576320180317,2020,1,3.0,1229.0,5,5,4.0,2,we,3,1101.0,8.0,,10.25562392
